objectid,filename,title,description,subject,creator,source,rightsstatement,type,latitude,longitude,format,date,location,identifier,language,rights
GIB001000084008,https://archive.org/download/GIB001000084008/GIB001000084008.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Vaulted Corridor","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084009,https://archive.org/download/GIB001000084009/GIB001000084009.jpg,"Coggeshall 
Polstead, Coggeshall Corridor E.E Arch + Bricks","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084010,https://archive.org/download/GIB001000084010/GIB001000084010.jpg,"Coggeshall 
Polstead, Cogg  [Coggeshall] Abbey Pier Cap. C12 - In House","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084011,https://archive.org/download/GIB001000084011/GIB001000084011.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey Old Block E.side","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084012,https://archive.org/download/GIB001000084012/GIB001000084012.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall]  Abbey C13. Capital Door to Corridor","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084013,https://archive.org/download/GIB001000084013/GIB001000084013.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey Entry Porch","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084014,https://archive.org/download/GIB001000084014/GIB001000084014.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey Pier + Cap in House","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084015,https://archive.org/download/GIB001000084015/GIB001000084015.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey Chap HO. [ Chapter House] Ext. Windows + Pist Log","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084016,https://archive.org/download/GIB001000084016/GIB001000084016.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey Chap ho [Chapter House] interior","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084017,https://archive.org/download/GIB001000084017/GIB001000084017.jpg,"Coggeshall 
Polstead, Cogg Abbey Corridor S.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084018,https://archive.org/download/GIB001000084018/GIB001000084018.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Vault Rib Red painted lines","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084019,https://archive.org/download/GIB001000084019/GIB001000084019.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey - Arch Above Pier. Point","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084020,https://archive.org/download/GIB001000084020/GIB001000084020.jpg,"Coggeshall 
Polstead, Cogg [Coggeshall] Abbey, Corridor Vaulting N.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084021,https://archive.org/download/GIB001000084021/GIB001000084021.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Guest Ho.[House]/ Chaper House","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084022,https://archive.org/download/GIB001000084022/GIB001000084022.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Corridor W.Face","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084023,https://archive.org/download/GIB001000084023/GIB001000084023.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Cross Vault Brick","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084024,https://archive.org/download/GIB001000084024/GIB001000084024.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Column Twisted","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084025,https://archive.org/download/GIB001000084025/GIB001000084025.jpg,"Coggeshall 
Polstead, Coggeshall Abbey From East","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084026,https://archive.org/download/GIB001000084026/GIB001000084026.jpg,"Coggeshall 
Polstead, Polstead","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085001,https://archive.org/download/GIB001000085001/GIB001000085001.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Capella extra portas Coggeshall Abbey, C.1225","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085002,https://archive.org/download/GIB001000085002/GIB001000085002.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Little Coggeshall Roof Sec Notch L.","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085003,https://archive.org/download/GIB001000085003/GIB001000085003.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Cogg [Coggeshall] Abbey Crossing  Passage of Corridor","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085004,https://archive.org/download/GIB001000085004/GIB001000085004.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Cogg [Coggeshall] Abbey Chap Ho.[Chapter House] INT.[Interior] Putlog Holes","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085005,https://archive.org/download/GIB001000085005/GIB001000085005.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Coggeshall Abbey From East","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000085006,https://archive.org/download/GIB001000085006/GIB001000085006.jpg,"Coggeshall Abbey 
+ Chappel [Chapel], Cogg [Coggeshall] Abbey C13 niche in corridor","In package titled: Coggeshall Abbey 
+ Chappel [Chapel]. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086001,https://archive.org/download/GIB001000086001/GIB001000086001.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey - Red and Black Lining","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086002,https://archive.org/download/GIB001000086002/GIB001000086002.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey Black Vault Web Lining","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086003,https://archive.org/download/GIB001000086003/GIB001000086003.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey Black Vault Web Lining","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086004,https://archive.org/download/GIB001000086004/GIB001000086004.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey River end of house","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086005,https://archive.org/download/GIB001000086005/GIB001000086005.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey E.View","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086006,https://archive.org/download/GIB001000086006/GIB001000086006.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey E.View","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086007,https://archive.org/download/GIB001000086007/GIB001000086007.jpg,"Coggeshall Abbey 
, Cogg[Coggeshall] Abbey E Side of Sep. Building","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086008,https://archive.org/download/GIB001000086008/GIB001000086008.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey E.Side","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086009,https://archive.org/download/GIB001000086009/GIB001000086009.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey River End Of House","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086010,https://archive.org/download/GIB001000086010/GIB001000086010.jpg,"Coggeshall Abbey 
, Cogg Abbey [Coggeshall] C13 In Doorway Corridor","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086011,https://archive.org/download/GIB001000086011/GIB001000086011.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey Norman Cap In E Wall of Outer Building","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086012,https://archive.org/download/GIB001000086012/GIB001000086012.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey Ghost of Arcade on W.side","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000086013,https://archive.org/download/GIB001000086013/GIB001000086013.jpg,"Coggeshall Abbey 
, Cogg [Coggeshall] Abbey Ghost of Arcade on W.side","In package titled: Coggeshall Abbey 
. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000087001,https://archive.org/download/GIB001000087001/GIB001000087001.jpg,"Blythburgh, Blythburgh Masons Mark",In package titled: Blythburgh. Latitude: 52.321264. Longitude: 1.5949603.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.32126,1.59496,image/jpeg,,,,,
GIB001000087002,https://archive.org/download/GIB001000087002/GIB001000087002.jpg,"Blythburgh, Blythburgh Masons Mark",In package titled: Blythburgh. Latitude: 52.321264. Longitude: 1.5949603.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.32126,1.59496,image/jpeg,,,,,
GIB001000087003,https://archive.org/download/GIB001000087003/GIB001000087003.jpg,"Blythburgh, Blythburgh CH Angel",In package titled: Blythburgh. Latitude: 52.321264. Longitude: 1.5949603.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.32126,1.59496,image/jpeg,,,,,
